"des_plan","anio_apertura_expediente","abandona","convocatoria_acceso","des_acceso","sexo","municipio","anio_nacimiento_interval","1st_model","scholarship","cum_absent_ratio","cum_pass_ratio","nota_admision_def","GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","GRADO EN EDIFICACIÓN","GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2009-10","2010-11","2011-12","2012-13","2013-14","2014-15","2015-16","2016-17","2008-09","JUN","SEP","EXT","ENE","Selectividad","Formación Profesional","H","D","(1990.0, 1995.0]","(1985.0, 1990.0]","(1980.0, 1985.0]","(1995.0, 2000.0]","(1975.0, 1980.0]","N","S"
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","PALMA DE MALLORCA","(1990.0, 1995.0]",1,"N",0.2222222222222222,0.1111111111111111,7.552,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","D","CORIA","(1990.0, 1995.0]",1,"S",0.5,0.25,6.45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"N",0.125,0.25,7.0936770972057035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","D","ALMOHARÍN","(1990.0, 1995.0]",0,"S",0.2222222222222222,0.1111111111111111,7.64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","D","CASAR DE CÁCERES","(1990.0, 1995.0]",0,"S",0.125,0.25,7.23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","H","GARLITOS","(1990.0, 1995.0]",0,"S",0,1,9.12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Formación Profesional","H","CACABELOS","(1985.0, 1990.0]",0,"S",0.5264782690871543,0.24445779422747022,5.90323271008384,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"S",0.2857142857142857,0.4354128282724795,6.177662367665177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","H","CÁCERES","(1985.0, 1990.0]",0.966056076119871,"N",0.3262616825249731,0.22316510899667025,5.169924483193065,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"S",0.21776439740429548,0.3530715526714394,7.146147183320958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"N",0,0.7142857142857143,8.361113641901698,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","LOS SANTOS DE MAIMONA","(1990.0, 1995.0]",0,"N",0.26005701318143587,0.26005701318143587,6.181232816339139,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","FUENTE DEL MAESTRE","(1990.0, 1995.0]",0,"S",0,0.8333333333333334,7.446,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","SOLANA DE LOS BARROS","(1990.0, 1995.0]",0,"S",0.21245028669247026,0.32495738859354595,6.737240328332401,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"S",0.2857142857142857,0.4285714285714285,7.092,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","PALMA DEL RÍO","(1990.0, 1995.0]",0,"N",0.2538537244969713,0.49229255100605745,5.83900623716335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"S",0,1,7.858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.48768849846618345,0.3087103302657002,5.312326805306521,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","SEP","Selectividad","H","PLASENCIA","(1990.0, 1995.0]",1,"N",0.22711419810763658,0.36714506168402794,5.490737037154166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2009-10","0","JUN","Selectividad","H","BADAJOZ","(1985.0, 1990.0]",0,"N",0.9184454111001493,0.04077729444992532,6.6356846437926995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","SEP","Selectividad","H","PLASENCIA","(1990.0, 1995.0]",1,"N",0.7864048231496644,0,5.770698163110648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2011-12","0","JUN","Selectividad","D","CÁCERES","(1990.0, 1995.0]",0,"N",0.125,0.28754074744148195,7.059691122836361,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2011-12","0","JUN","Selectividad","H","FREGENAL DE LA SIERRA","(1990.0, 1995.0]",1,"S",0.17000654967173126,0.536005239737385,7.308703811369454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2011-12","0","JUN","Selectividad","H","CÁDIZ","(1990.0, 1995.0]",1,"N",0.3176409612479648,0.34704256332790623,6.752587340983035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2011-12","0","JUN","Selectividad","D","CORIA","(1990.0, 1995.0]",1,"N",0.2086796086783885,0.2086796086783885,6.197468153467385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2011-12","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"S",0.375,0.375,5.578,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2010-11","0","JUN","Selectividad","H","CÁCERES","(1980.0, 1985.0]",0,"N",0.7074358835001752,0.02432235228561417,7.363217576922926,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2012-13","0","JUN","Selectividad","H","BADAJOZ","(1990.0, 1995.0]",0,"S",0.22896183652629082,0.45792367305258164,9.019669331782291,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2012-13","0","SEP","Selectividad","H","LOS SANTOS DE MAIMONA","(1990.0, 1995.0]",1,"S",0.2222222222222222,0.1111111111111111,6.174,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2012-13","0","SEP","Selectividad","H","CÁCERES","(1985.0, 1990.0]",1,"N",0.5,0.3508816950686702,5.261556256853902,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2013-14","0","JUN","Selectividad","H","ARROYO DE LA LUZ","(1990.0, 1995.0]",0,"S",0.2891094617304684,0.35544526913476576,8.746815881244594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2013-14","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"S",0.3191475219650294,0.514185811368304,11.346636566885197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2013-14","0","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.25,0.5,6.176,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2013-14","0","SEP","Selectividad","H","CAMPANARIO","(1990.0, 1995.0]",1,"N",0.3333333333333333,0.19553407534671408,5.503274586987372,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2014-15","0","JUN","Formación Profesional","H","VILLAFRANCA DE LOS BARROS","(1985.0, 1990.0]",1,"S",0.034658018360235035,0.6890943412472479,7.793359600911701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2014-15","0","JUN","Selectividad","D","VALLE DE MATAMOROS","(1995.0, 2000.0]",0,"S",0.1353062440414908,0.3705830382679325,6.617943461800709,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2014-15","0","JUN","Selectividad","D","VILLAFRANCA DE LOS BARROS","(1995.0, 2000.0]",0,"N",0.20239007121649844,0.6011950356082492,12.006392521842502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2014-15","0","EXT","Selectividad","D","VILLAFRANCA DE LOS BARROS","(1990.0, 1995.0]",1,"S",0.4444444444444444,0.3333333333333333,5.968,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2014-15","0","EXT","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.22448769610122232,0.22448769610122232,6.882770340438098,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2015-16","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"N",0.4201144276020793,0.15680597023092233,6.572256318923017,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2015-16","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.2,0.4,5.314,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2015-16","0","JUN","Selectividad","D","ESPARRAGOSA DE LA SERENA","(1995.0, 2000.0]",0,"S",0.15671505708999928,0.31343011417999855,8.492249872457158,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2016-17","0","JUN","Selectividad","H","CAMINOMORISCO","(1995.0, 2000.0]",0,"N",0.4,0.2,6.36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"GRADO EN INGENIERÍA CIVIL - CONSTRUCCIONES CIVILES","2016-17","0","JUN","Selectividad","H","CÁCERES","(1995.0, 2000.0]",0,"S",0.2767782928374088,0.1364912541126433,7.360143519362382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2009-10","0","JUN","Selectividad","H","BADAJOZ","(1990.0, 1995.0]",1,"N",0.23244072962061912,0.16220364810309587,5.466523282389112,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2009-10","0","SEP","Selectividad","H","BARRADO","(1990.0, 1995.0]",0,"N",0.19892649174871677,0.5328562185549852,6.782199094183886,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2009-10","0","JUN","Selectividad","H","PLASENCIA","(1985.0, 1990.0]",1,"N",0.5563513773718588,0.23256790583416362,5.846701914841979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2010-11","0","JUN","Selectividad","H","BÉJAR","(1990.0, 1995.0]",1,"S",0.1428571428571428,0.4285714285714285,5.661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2010-11","0","JUN","Selectividad","D","CAMPILLOS","(1990.0, 1995.0]",0,"S",0.06918913265406192,0.3058108673459381,7.07179248489703,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2011-12","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"S",0.12919066026806894,0.21189105127538915,5.544703782991426,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2013-14","0","JUN","Selectividad","D","MADRIGALEJO","(1990.0, 1995.0]",0,"S",0.25259754365916465,0.43685061408520875,11.19233157823576,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2014-15","0","JUN","Selectividad","D","QUINTANA DE LA SERENA","(1995.0, 2000.0]",0,"N",0.2687999603195677,0.4783997817576223,8.124534293338998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"GRADO EN INGENIERÍA CIVIL - HIDROLOGÍA","2014-15","0","SEP","Selectividad","H","VILLANUEVA DE LA SERENA","(1990.0, 1995.0]",1,"N",0.6886988256053496,0.1095625321800888,6.320176110034473,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2009-10","0","JUN","Selectividad","H","DON BENITO","(1990.0, 1995.0]",0,"S",0.25,0.375,6.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2009-10","0","JUN","Selectividad","H","MÉRIDA","(1990.0, 1995.0]",0,"S",0.25951368220628007,0.48097263558743986,5.855171076381136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2009-10","0","SEP","Selectividad","D","NAVALMORAL DE LA MATA","(1990.0, 1995.0]",1,"S",0.1428571428571428,0.5714285714285714,5.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2010-11","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"S",0.07712504065757697,0.5381249322373716,6.241619954463514,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2010-11","0","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0.7726580390238749,"N",0.3718213180215156,0.14268638346890627,6.059734952430002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2012-13","0","JUN","Selectividad","H","LLERENA","(1990.0, 1995.0]",0,"N",0.5568342627681464,0.2215828686159268,6.519775681725501,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2015-16","0","JUN","Selectividad","D","MÉRIDA","(1995.0, 2000.0]",0,"S",0.37269437316182924,0.37269437316182924,8.719770721411715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"GRADO EN INGENIERÍA CIVIL - TRANSPORTES Y SERVICIOS URBANOS","2016-17","0","JUN","Selectividad","H","HIGUERA DE LA SERENA","(1980.0, 1985.0]",1,"N",0.7105506922237119,0.09648310259209603,6.332993994319224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"GRADO EN EDIFICACIÓN","2011-12","0","SEP","Selectividad","D","BADAJOZ","(1990.0, 1995.0]",0.10754935605319427,"S",0.13545618739406057,0.2589624463377662,7.086651339171722,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2011-12","0","SEP","Selectividad","H","CASAR DE CÁCERES","(1990.0, 1995.0]",1,"N",0.2971413195487822,0.24333423026321035,6.0323147239285975,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","D","ALBURQUERQUE","(1990.0, 1995.0]",0,"N",0.1428571428571428,0.7142857142857143,9.596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","D","RIBERA DEL FRESNO","(1990.0, 1995.0]",0,"N",0.2222222222222222,0.2747199636887672,8.58925666679769,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","H","SIERRA DE FUENTES","(1990.0, 1995.0]",0,"S",0.1428571428571428,0.4285714285714285,7.106,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","D","NAVALMORAL DE LA MATA","(1990.0, 1995.0]",0,"S",0,0.375,8.070833067457169,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","D","ARROYO DE LA LUZ","(1990.0, 1995.0]",0,"S",0.2857142857142857,0.5714285714285714,8.922,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","D","MADRID","(1990.0, 1995.0]",0,"S",0.208748368759533,0.333748368759533,6.995183210281239,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2012-13","0","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",0,"S",0.2857142857142857,0.5714285714285714,8.535920731538662,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2012-13","0","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.23644810532933003,0.206074684221555,7.037315172927989,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2012-13","0","SEP","Selectividad","H","CABEZA DEL BUEY","(1990.0, 1995.0]",0,"N",0.2222222222222222,0.3333333333333333,5.118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Selectividad","D","CÁCERES","(1990.0, 1995.0]",1,"S",0.4222883463063227,0.3466269922162063,5.914399967384256,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Selectividad","D","BERLANGA","(1990.0, 1995.0]",0,"S",0.2857142857142857,0.4285714285714285,5.964434725342242,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Selectividad","H","JEREZ DE LOS CABALLEROS","(1990.0, 1995.0]",0,"S",0.3302298285269967,0.3348850857365016,6.958733770039014,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Selectividad","D","CABEZA DEL BUEY","(1990.0, 1995.0]",0,"S",0.2014937286903264,0.34221697341843155,6.566203759515219,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Formación Profesional","H","MÉRIDA","(1990.0, 1995.0]",1,"S",0.2006569678297899,0.2006569678297899,7.01843829250553,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","SEP","Selectividad","D","LAS PALMAS DE GRAN CANARIA","(1990.0, 1995.0]",0,"N",0.3297900803834032,0.14326336012780108,5.390929580867735,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Formación Profesional","H","BADAJOZ","(1990.0, 1995.0]",1,"N",0.30522732802138725,0.15795445329768792,5.196272793625665,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Formación Profesional","H","BADAJOZ","(1985.0, 1990.0]",1,"S",0.21348087761264295,0.404493625870881,6.49056338567115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Formación Profesional","H","ZALAMEA DE LA SERENA","(1985.0, 1990.0]",0.5468681895200346,"S",0.19335852369000434,0.31835852369000434,6.820941722497579,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2013-14","0","JUN","Formación Profesional","H","QUINTANA DE LA SERENA","(1990.0, 1995.0]",0.6366121081809413,"S",0.46983155859800985,0.3030510090150784,6.51702177073725,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
"GRADO EN EDIFICACIÓN","2014-15","0","JUN","Selectividad","H","MALPARTIDA DE CÁCERES","(1995.0, 2000.0]",0,"N",0.3322826641402007,0.33385866792989966,6.959571326969201,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
"GRADO EN EDIFICACIÓN","2014-15","0","JUN","Selectividad","D","CORIA","(1990.0, 1995.0]",1,"N",0.3781604383906955,0.231037369655827,6.704473323687823,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
